Freq.	V(vo)
3.70680721782486e+004	(2.76633784053858e+001,1.13845213001949e+002)
3.71535229097082e+004	(2.76469451726927e+001,1.13791916421824e+002)
3.72391706254478e+004	(2.76304983987938e+001,1.13738688316447e+002)
3.73250157795630e+004	(2.76140381234778e+001,1.13685528717031e+002)
3.74110588271962e+004	(2.75975643864979e+001,1.13632437653762e+002)
3.74973002245392e+004	(2.75810772275705e+001,1.13579415155800e+002)
3.75837404288353e+004	(2.75645766863747e+001,1.13526461251282e+002)
3.76703798983817e+004	(2.75480628025519e+001,1.13473575967329e+002)
3.77572190925324e+004	(2.75315356157049e+001,1.13420759330047e+002)
3.78442584717001e+004	(2.75149951653972e+001,1.13368011364530e+002)
3.79314984973589e+004	(2.74984414911530e+001,1.13315332094867e+002)
3.80189396320468e+004	(2.74818746324558e+001,1.13262721544140e+002)
3.81065823393680e+004	(2.74652946287482e+001,1.13210179734432e+002)
3.81944270839953e+004	(2.74487015194313e+001,1.13157706686830e+002)
3.82824743316729e+004	(2.74320953438641e+001,1.13105302421426e+002)
3.83707245492185e+004	(2.74154761413627e+001,1.13052966957323e+002)
3.84591782045260e+004	(2.73988439512001e+001,1.13000700312640e+002)
3.85478357665678e+004	(2.73821988126052e+001,1.12948502504510e+002)
3.86366977053975e+004	(2.73655407647626e+001,1.12896373549090e+002)
3.87257644921523e+004	(2.73488698468115e+001,1.12844313461560e+002)
3.88150365990553e+004	(2.73321860978460e+001,1.12792322256130e+002)
3.89045144994185e+004	(2.73154895569135e+001,1.12740399946042e+002)
3.89941986676448e+004	(2.72987802630151e+001,1.12688546543571e+002)
3.90840895792306e+004	(2.72820582551043e+001,1.12636762060036e+002)
3.91741877107687e+004	(2.72653235720868e+001,1.12585046505795e+002)
3.92644935399504e+004	(2.72485762528201e+001,1.12533399890256e+002)
3.93550075455681e+004	(2.72318163361127e+001,1.12481822221875e+002)
3.94457302075182e+004	(2.72150438607236e+001,1.12430313508165e+002)
3.95366620068031e+004	(2.71982588653619e+001,1.12378873755694e+002)
3.96278034255343e+004	(2.71814613886860e+001,1.12327502970094e+002)
3.97191549469343e+004	(2.71646514693036e+001,1.12276201156061e+002)
3.98107170553400e+004	(2.71478291457707e+001,1.12224968317361e+002)
3.99024902362044e+004	(2.71309944565913e+001,1.12173804456833e+002)
3.99944749761000e+004	(2.71141474402168e+001,1.12122709576391e+002)
4.00866717627205e+004	(2.70972881350456e+001,1.12071683677032e+002)
4.01790810848842e+004	(2.70804165794226e+001,1.12020726758836e+002)
4.02717034325361e+004	(2.70635328116387e+001,1.11969838820971e+002)
4.03645392967506e+004	(2.70466368699301e+001,1.11919019861696e+002)
4.04575891697344e+004	(2.70297287924784e+001,1.11868269878367e+002)
4.05508535448284e+004	(2.70128086174093e+001,1.11817588867438e+002)
4.06443329165113e+004	(2.69958763827929e+001,1.11766976824468e+002)
4.07380277804013e+004	(2.69789321266428e+001,1.11716433744120e+002)
4.08319386332592e+004	(2.69619758869156e+001,1.11665959620170e+002)
4.09260659729911e+004	(2.69450077015108e+001,1.11615554445509e+002)
4.10204102986506e+004	(2.69280276082701e+001,1.11565218212145e+002)
4.11149721104421e+004	(2.69110356449769e+001,1.11514950911209e+002)
4.12097519097229e+004	(2.68940318493560e+001,1.11464752532957e+002)
4.13047501990060e+004	(2.68770162590731e+001,1.11414623066775e+002)
4.13999674819629e+004	(2.68599889117344e+001,1.11364562501185e+002)
4.14954042634261e+004	(2.68429498448861e+001,1.11314570823843e+002)
4.15910610493920e+004	(2.68258990960141e+001,1.11264648021549e+002)
4.16869383470233e+004	(2.68088367025434e+001,1.11214794080248e+002)
4.17830366646519e+004	(2.67917627018380e+001,1.11165008985032e+002)
4.18793565117816e+004	(2.67746771312000e+001,1.11115292720148e+002)
4.19758983990904e+004	(2.67575800278698e+001,1.11065645269000e+002)
4.20726628384341e+004	(2.67404714290250e+001,1.11016066614150e+002)
4.21696503428479e+004	(2.67233513717806e+001,1.10966556737326e+002)
4.22668614265499e+004	(2.67062198931885e+001,1.10917115619427e+002)
4.23642966049437e+004	(2.66890770302368e+001,1.10867743240518e+002)
4.24619563946208e+004	(2.66719228198496e+001,1.10818439579847e+002)
4.25598413133638e+004	(2.66547572988868e+001,1.10769204615836e+002)
4.26579518801488e+004	(2.66375805041435e+001,1.10720038326094e+002)
4.27562886151481e+004	(2.66203924723497e+001,1.10670940687417e+002)
4.28548520397334e+004	(2.66031932401698e+001,1.10621911675792e+002)
4.29536426764782e+004	(2.65859828442025e+001,1.10572951266402e+002)
4.30526610491605e+004	(2.65687613209804e+001,1.10524059433629e+002)
4.31519076827659e+004	(2.65515287069693e+001,1.10475236151057e+002)
4.32513831034902e+004	(2.65342850385684e+001,1.10426481391477e+002)
4.33510878387422e+004	(2.65170303521094e+001,1.10377795126893e+002)
4.34510224171464e+004	(2.64997646838566e+001,1.10329177328522e+002)
4.35511873685461e+004	(2.64824880700063e+001,1.10280627966798e+002)
4.36515832240058e+004	(2.64652005466867e+001,1.10232147011380e+002)
4.37522105158144e+004	(2.64479021499573e+001,1.10183734431152e+002)
4.38530697774877e+004	(2.64305929158087e+001,1.10135390194227e+002)
4.39541615437716e+004	(2.64132728801624e+001,1.10087114267954e+002)
4.40554863506445e+004	(2.63959420788703e+001,1.10038906618918e+002)
4.41570447353203e+004	(2.63786005477145e+001,1.09990767212947e+002)
4.42588372362517e+004	(2.63612483224070e+001,1.09942696015113e+002)
4.43608643931323e+004	(2.63438854385892e+001,1.09894692989738e+002)
4.44631267468999e+004	(2.63265119318320e+001,1.09846758100397e+002)
4.45656248397393e+004	(2.63091278376351e+001,1.09798891309922e+002)
4.46683592150853e+004	(2.62917331914270e+001,1.09751092580405e+002)
4.47713304176252e+004	(2.62743280285645e+001,1.09703361873205e+002)
4.48745389933021e+004	(2.62569123843325e+001,1.09655699148946e+002)
4.49779854893177e+004	(2.62394862939439e+001,1.09608104367527e+002)
4.50816704541349e+004	(2.62220497925390e+001,1.09560577488121e+002)
4.51855944374811e+004	(2.62046029151854e+001,1.09513118469184e+002)
4.52897579903509e+004	(2.61871456968779e+001,1.09465727268452e+002)
4.53941616650091e+004	(2.61696781725378e+001,1.09418403842951e+002)
4.54988060149936e+004	(2.61522003770132e+001,1.09371148148998e+002)
4.56036915951183e+004	(2.61347123450782e+001,1.09323960142203e+002)
4.57088189614762e+004	(2.61172141114331e+001,1.09276839777479e+002)
4.58141886714420e+004	(2.60997057107039e+001,1.09229787009037e+002)
4.59198012836755e+004	(2.60821871774420e+001,1.09182801790399e+002)
4.60256573581242e+004	(2.60646585461243e+001,1.09135884074394e+002)
4.61317574560265e+004	(2.60471198511526e+001,1.09089033813166e+002)
4.62381021399146e+004	(2.60295711268536e+001,1.09042250958178e+002)
4.63446919736173e+004	(2.60120124074785e+001,1.08995535460212e+002)
4.64515275222634e+004	(2.59944437272029e+001,1.08948887269380e+002)
4.65586093522843e+004	(2.59768651201266e+001,1.08902306335117e+002)
4.66659380314173e+004	(2.59592766202733e+001,1.08855792606197e+002)
4.67735141287082e+004	(2.59416782615903e+001,1.08809346030725e+002)
4.68813382145149e+004	(2.59240700779486e+001,1.08762966556151e+002)
4.69894108605098e+004	(2.59064521031425e+001,1.08716654129266e+002)
4.70977326396836e+004	(2.58888243708893e+001,1.08670408696211e+002)
4.72063041263473e+004	(2.58711869148293e+001,1.08624230202477e+002)
4.73151258961363e+004	(2.58535397685253e+001,1.08578118592911e+002)
4.74241985260127e+004	(2.58358829654629e+001,1.08532073811719e+002)
4.75335225942687e+004	(2.58182165390499e+001,1.08486095802468e+002)
4.76430986805297e+004	(2.58005405226163e+001,1.08440184508095e+002)
4.77529273657572e+004	(2.57828549494140e+001,1.08394339870903e+002)
4.78630092322519e+004	(2.57651598526169e+001,1.08348561832571e+002)
4.79733448636569e+004	(2.57474552653202e+001,1.08302850334156e+002)
4.80839348449609e+004	(2.57297412205409e+001,1.08257205316094e+002)
4.81947797625007e+004	(2.57120177512170e+001,1.08211626718206e+002)
4.83058802039652e+004	(2.56942848902078e+001,1.08166114479704e+002)
4.84172367583978e+004	(2.56765426702936e+001,1.08120668539189e+002)
4.85288500162000e+004	(2.56587911241753e+001,1.08075288834660e+002)
4.86407205691340e+004	(2.56410302844747e+001,1.08029975303512e+002)
4.87528490103265e+004	(2.56232601837341e+001,1.07984727882546e+002)
4.88652359342712e+004	(2.56054808544159e+001,1.07939546507969e+002)
4.89778819368324e+004	(2.55876923289030e+001,1.07894431115396e+002)
4.90907876152480e+004	(2.55698946394982e+001,1.07849381639859e+002)
4.92039535681328e+004	(2.55520878184245e+001,1.07804398015805e+002)
4.93173803954813e+004	(2.55342718978244e+001,1.07759480177101e+002)
4.94310686986712e+004	(2.55164469097603e+001,1.07714628057042e+002)
4.95450190804666e+004	(2.54986128862142e+001,1.07669841588347e+002)
4.96592321450212e+004	(2.54807698590872e+001,1.07625120703170e+002)
4.97737084978811e+004	(2.54629178602002e+001,1.07580465333097e+002)
4.98884487459887e+004	(2.54450569212928e+001,1.07535875409155e+002)
5.00034534976853e+004	(2.54271870740242e+001,1.07491350861812e+002)
5.01187233627147e+004	(2.54093083499720e+001,1.07446891620981e+002)
5.02342589522261e+004	(2.53914207806333e+001,1.07402497616026e+002)
5.03500608787779e+004	(2.53735243974234e+001,1.07358168775763e+002)
5.04661297563402e+004	(2.53556192316765e+001,1.07313905028463e+002)
5.05824662002987e+004	(2.53377053146455e+001,1.07269706301857e+002)
5.06990708274577e+004	(2.53197826775015e+001,1.07225572523140e+002)
5.08159442560433e+004	(2.53018513513342e+001,1.07181503618974e+002)
5.09330871057068e+004	(2.52839113671513e+001,1.07137499515489e+002)
5.10504999975278e+004	(2.52659627558789e+001,1.07093560138290e+002)
5.11681835540179e+004	(2.52480055483613e+001,1.07049685412459e+002)
5.12861383991236e+004	(2.52300397753606e+001,1.07005875262556e+002)
5.14043651582297e+004	(2.52120654675569e+001,1.06962129612627e+002)
5.15228644581627e+004	(2.51940826555483e+001,1.06918448386206e+002)
5.16416369271941e+004	(2.51760913698507e+001,1.06874831506314e+002)
5.17606831950437e+004	(2.51580916408974e+001,1.06831278895468e+002)
5.18800038928831e+004	(2.51400834990399e+001,1.06787790475683e+002)
5.19995996533385e+004	(2.51220669745468e+001,1.06744366168473e+002)
5.21194711104949e+004	(2.51040420976046e+001,1.06701005894857e+002)
5.22396188998988e+004	(2.50860088983170e+001,1.06657709575361e+002)
5.23600436585618e+004	(2.50679674067053e+001,1.06614477130020e+002)
5.24807460249641e+004	(2.50499176527081e+001,1.06571308478386e+002)
5.26017266390574e+004	(2.50318596661814e+001,1.06528203539525e+002)
5.27229861422690e+004	(2.50137934768983e+001,1.06485162232027e+002)
5.28445251775047e+004	(2.49957191145492e+001,1.06442184474002e+002)
5.29663443891524e+004	(2.49776366087418e+001,1.06399270183090e+002)
5.30884444230855e+004	(2.49595459890007e+001,1.06356419276460e+002)
5.32108259266660e+004	(2.49414472847677e+001,1.06313631670815e+002)
5.33334895487487e+004	(2.49233405254018e+001,1.06270907282394e+002)
5.34564359396837e+004	(2.49052257401788e+001,1.06228246026977e+002)
5.35796657513207e+004	(2.48871029582917e+001,1.06185647819888e+002)
5.37031796370117e+004	(2.48689722088502e+001,1.06143112575995e+002)
5.38269782516153e+004	(2.48508335208813e+001,1.06100640209718e+002)
5.39510622514992e+004	(2.48326869233286e+001,1.06058230635028e+002)
5.40754322945445e+004	(2.48145324450528e+001,1.06015883765454e+002)
5.42000890401487e+004	(2.47963701148312e+001,1.05973599514083e+002)
5.43250331492296e+004	(2.47781999613584e+001,1.05931377793564e+002)
5.44502652842284e+004	(2.47600220132455e+001,1.05889218516113e+002)
5.45757861091133e+004	(2.47418362990205e+001,1.05847121593512e+002)
5.47015962893833e+004	(2.47236428471283e+001,1.05805086937118e+002)
5.48276964920715e+004	(2.47054416859305e+001,1.05763114457859e+002)
5.49540873857486e+004	(2.46872328437057e+001,1.05721204066245e+002)
5.50807696405264e+004	(2.46690163486490e+001,1.05679355672365e+002)
5.52077439280618e+004	(2.46507922288727e+001,1.05637569185890e+002)
5.53350109215597e+004	(2.46325605124056e+001,1.05595844516082e+002)
5.54625712957771e+004	(2.46143212271934e+001,1.05554181571791e+002)
5.55904257270263e+004	(2.45960744010987e+001,1.05512580261460e+002)
5.57185748931789e+004	(2.45778200619008e+001,1.05471040493129e+002)
5.58470194736690e+004	(2.45595582372959e+001,1.05429562174436e+002)
5.59757601494969e+004	(2.45412889548970e+001,1.05388145212624e+002)
5.61047976032329e+004	(2.45230122422341e+001,1.05346789514539e+002)
5.62341325190207e+004	(2.45047281267539e+001,1.05305494986634e+002)
5.63637655825812e+004	(2.44864366358201e+001,1.05264261534976e+002)
5.64936974812159e+004	(2.44681377967132e+001,1.05223089065244e+002)
5.66239289038110e+004	(2.44498316366308e+001,1.05181977482735e+002)
5.67544605408403e+004	(2.44315181826874e+001,1.05140926692366e+002)
5.68852930843697e+004	(2.44131974619144e+001,1.05099936598677e+002)
5.70164272280603e+004	(2.43948695012604e+001,1.05059007105832e+002)
5.71478636671722e+004	(2.43765343275909e+001,1.05018138117626e+002)
5.72796030985684e+004	(2.43581919676884e+001,1.04977329537485e+002)
5.74116462207182e+004	(2.43398424482527e+001,1.04936581268468e+002)
5.75439937337011e+004	(2.43214857959007e+001,1.04895893213272e+002)
5.76766463392104e+004	(2.43031220371664e+001,1.04855265274234e+002)
5.78096047405571e+004	(2.42847511985012e+001,1.04814697353336e+002)
5.79428696426734e+004	(2.42663733062734e+001,1.04774189352202e+002)
5.80764417521165e+004	(2.42479883867691e+001,1.04733741172107e+002)
5.82103217770724e+004	(2.42295964661915e+001,1.04693352713978e+002)
5.83445104273597e+004	(2.42111975706610e+001,1.04653023878392e+002)
5.84790084144332e+004	(2.41927917262158e+001,1.04612754565589e+002)
5.86138164513880e+004	(2.41743789588114e+001,1.04572544675462e+002)
5.87489352529627e+004	(2.41559592943210e+001,1.04532394107572e+002)
5.88843655355439e+004	(2.41375327585352e+001,1.04492302761143e+002)
5.90201080171694e+004	(2.41190993771623e+001,1.04452270535065e+002)
5.91561634175323e+004	(2.41006591758286e+001,1.04412297327900e+002)
5.92925324579849e+004	(2.40822121800777e+001,1.04372383037885e+002)
5.94292158615421e+004	(2.40637584153715e+001,1.04332527562930e+002)
5.95662143528859e+004	(2.40452979070894e+001,1.04292730800625e+002)
5.97035286583685e+004	(2.40268306805291e+001,1.04252992648241e+002)
5.98411595060167e+004	(2.40083567609059e+001,1.04213313002732e+002)
5.99791076255357e+004	(2.39898761733537e+001,1.04173691760740e+002)
6.01173737483125e+004	(2.39713889429242e+001,1.04134128818595e+002)
6.02559586074204e+004	(2.39528950945875e+001,1.04094624072319e+002)
6.03948629376226e+004	(2.39343946532317e+001,1.04055177417629e+002)
6.05340874753759e+004	(2.39158876436637e+001,1.04015788749937e+002)
6.06736329588351e+004	(2.38973740906086e+001,1.03976457964357e+002)
6.08135001278563e+004	(2.38788540187100e+001,1.03937184955702e+002)
6.09536897240014e+004	(2.38603274525302e+001,1.03897969618492e+002)
6.10942024905416e+004	(2.38417944165500e+001,1.03858811846954e+002)
6.12350391724617e+004	(2.38232549351691e+001,1.03819711535022e+002)
6.13762005164638e+004	(2.38047090327062e+001,1.03780668576345e+002)
6.15176872709711e+004	(2.37861567333984e+001,1.03741682864285e+002)
6.16595001861325e+004	(2.37675980614024e+001,1.03702754291922e+002)
6.18016400138258e+004	(2.37490330407934e+001,1.03663882752054e+002)
6.19441075076623e+004	(2.37304616955663e+001,1.03625068137203e+002)
6.20869034229905e+004	(2.37118840496350e+001,1.03586310339615e+002)
6.22300285169000e+004	(2.36933001268327e+001,1.03547609251260e+002)
6.23734835482260e+004	(2.36747099509121e+001,1.03508964763841e+002)
6.25172692775526e+004	(2.36561135455454e+001,1.03470376768792e+002)
6.26613864672175e+004	(2.36375109343245e+001,1.03431845157278e+002)
6.28058358813157e+004	(2.36189021407609e+001,1.03393369820205e+002)
6.29506182857037e+004	(2.36002871882861e+001,1.03354950648215e+002)
6.30957344480032e+004	(2.35816661002513e+001,1.03316587531690e+002)
6.32411851376058e+004	(2.35630388999277e+001,1.03278280360760e+002)
6.33869711256765e+004	(2.35444056105068e+001,1.03240029025295e+002)
6.35330931851581e+004	(2.35257662551001e+001,1.03201833414919e+002)
6.36795520907753e+004	(2.35071208567396e+001,1.03163693419003e+002)
6.38263486190385e+004	(2.34884694383773e+001,1.03125608926670e+002)
6.39734835482484e+004	(2.34698120228863e+001,1.03087579826802e+002)
6.41209576584997e+004	(2.34511486330598e+001,1.03049606008033e+002)
6.42687717316855e+004	(2.34324792916120e+001,1.03011687358762e+002)
6.44169265515012e+004	(2.34138040211779e+001,1.02973823767146e+002)
6.45654229034490e+004	(2.33951228443131e+001,1.02936015121107e+002)
6.47142615748417e+004	(2.33764357834948e+001,1.02898261308334e+002)
6.48634433548072e+004	(2.33577428611209e+001,1.02860562216285e+002)
6.50129690342924e+004	(2.33390440995107e+001,1.02822917732186e+002)
6.51628394060676e+004	(2.33203395209049e+001,1.02785327743039e+002)
6.53130552647305e+004	(2.33016291474657e+001,1.02747792135619e+002)
6.54636174067107e+004	(2.32829130012768e+001,1.02710310796478e+002)
6.56145266302737e+004	(2.32641911043436e+001,1.02672883611950e+002)
6.57657837355252e+004	(2.32454634785935e+001,1.02635510468147e+002)
6.59173895244152e+004	(2.32267301458756e+001,1.02598191250967e+002)
6.60693448007426e+004	(2.32079911279613e+001,1.02560925846093e+002)
6.62216503701592e+004	(2.31892464465440e+001,1.02523714138995e+002)
6.63743070401738e+004	(2.31704961232395e+001,1.02486556014934e+002)
6.65273156201571e+004	(2.31517401795858e+001,1.02449451358963e+002)
6.66806769213451e+004	(2.31329786370438e+001,1.02412400055927e+002)
6.68343917568443e+004	(2.31142115169967e+001,1.02375401990471e+002)
6.69884609416354e+004	(2.30954388407506e+001,1.02338457047034e+002)
6.71428852925780e+004	(2.30766606295347e+001,1.02301565109858e+002)
6.72976656284145e+004	(2.30578769045010e+001,1.02264726062985e+002)
6.74528027697748e+004	(2.30390876867246e+001,1.02227939790263e+002)
6.76082975391808e+004	(2.30202929972041e+001,1.02191206175345e+002)
6.77641507610501e+004	(2.30014928568613e+001,1.02154525101693e+002)
